"ID";"RegioS";"Jaar";"Grijze Druk"
"11784";"GM1673";"2005JJ00";"15.7"
"11785";"GM1673";"2006JJ00";"16.5"
"11786";"GM1673";"2007JJ00";
"11787";"GM1673";"2008JJ00";
"11788";"GM1673";"2009JJ00";
"11789";"GM1673";"2010JJ00";
"11790";"GM1673";"2011JJ00";
"11791";"GM1673";"2012JJ00";
"11792";"GM1673";"2013JJ00";
"11793";"GM1673";"2014JJ00";
"11794";"GM1673";"2015JJ00";
"11795";"GM1673";"2016JJ00";
"11796";"GM1673";"2017JJ00";
"11797";"GM1673";"2018JJ00";
"11798";"GM1673";"2019JJ00";
"11799";"GM1673";"2020JJ00";
"11800";"GM1673";"2021JJ00";
"11801";"GM1673";"2022JJ00";
"11802";"GM1673";"2023JJ00";
"11803";"GM0806";"1995JJ00";"14.1"
"11804";"GM0806";"1996JJ00";
"11805";"GM0806";"1997JJ00";
"11806";"GM0806";"1998JJ00";
"11807";"GM0806";"1999JJ00";
"11808";"GM0806";"2000JJ00";
"11809";"GM0806";"2001JJ00";
"11810";"GM0806";"2002JJ00";
"11811";"GM0806";"2003JJ00";
"11812";"GM0806";"2004JJ00";
"11813";"GM0806";"2005JJ00";
"11814";"GM0806";"2006JJ00";
"11815";"GM0806";"2007JJ00";
"11816";"GM0806";"2008JJ00";
"11817";"GM0806";"2009JJ00";
"11818";"GM0806";"2010JJ00";
"11819";"GM0806";"2011JJ00";
"11820";"GM0806";"2012JJ00";
"11821";"GM0806";"2013JJ00";
"11822";"GM0806";"2014JJ00";
"11823";"GM0806";"2015JJ00";
"11824";"GM0806";"2016JJ00";
"11825";"GM0806";"2017JJ00";
"11826";"GM0806";"2018JJ00";
"11827";"GM0806";"2019JJ00";
"11828";"GM0806";"2020JJ00";
"11829";"GM0806";"2021JJ00";
"11830";"GM0806";"2022JJ00";
"11831";"GM0806";"2023JJ00";
"11832";"GM0261";"1995JJ00";"18"
"11833";"GM0261";"1996JJ00";"17.8"
"11834";"GM0261";"1997JJ00";"17.6"
"11835";"GM0261";"1998JJ00";"17.4"
"11836";"GM0261";"1999JJ00";
"11837";"GM0261";"2000JJ00";
"11838";"GM0261";"2001JJ00";
"11839";"GM0261";"2002JJ00";
"11840";"GM0261";"2003JJ00";
"11841";"GM0261";"2004JJ00";
"11842";"GM0261";"2005JJ00";
"11843";"GM0261";"2006JJ00";
"11844";"GM0261";"2007JJ00";
"11845";"GM0261";"2008JJ00";
"11846";"GM0261";"2009JJ00";
"11847";"GM0261";"2010JJ00";
"11848";"GM0261";"2011JJ00";
"11849";"GM0261";"2012JJ00";
"11850";"GM0261";"2013JJ00";
"11851";"GM0261";"2014JJ00";
"11852";"GM0261";"2015JJ00";
"11853";"GM0261";"2016JJ00";
"11854";"GM0261";"2017JJ00";
"11855";"GM0261";"2018JJ00";
"11856";"GM0261";"2019JJ00";
"11857";"GM0261";"2020JJ00";
"11858";"GM0261";"2021JJ00";
"11859";"GM0261";"2022JJ00";
"11860";"GM0261";"2023JJ00";
"11861";"GM0552";"1995JJ00";"14.2"
"11862";"GM0552";"1996JJ00";"14.4"
"11863";"GM0552";"1997JJ00";"14.3"
"11864";"GM0552";"1998JJ00";"14.7"
"11865";"GM0552";"1999JJ00";"15"
"11866";"GM0552";"2000JJ00";"15.3"
"11867";"GM0552";"2001JJ00";"16.3"
"11868";"GM0552";"2002JJ00";"16.5"
"11869";"GM0552";"2003JJ00";"17"
"11870";"GM0552";"2004JJ00";
"11871";"GM0552";"2005JJ00";
"11872";"GM0552";"2006JJ00";
"11873";"GM0552";"2007JJ00";
"11874";"GM0552";"2008JJ00";
"11875";"GM0552";"2009JJ00";
"11876";"GM0552";"2010JJ00";
"11877";"GM0552";"2011JJ00";
"11878";"GM0552";"2012JJ00";
"11879";"GM0552";"2013JJ00";
"11880";"GM0552";"2014JJ00";
"11881";"GM0552";"2015JJ00";
"11882";"GM0552";"2016JJ00";
"11883";"GM0552";"2017JJ00";
"11884";"GM0552";"2018JJ00";
"11885";"GM0552";"2019JJ00";
"11886";"GM0552";"2020JJ00";
"11887";"GM0552";"2021JJ00";
"11888";"GM0552";"2022JJ00";
"11889";"GM0552";"2023JJ00";
"11890";"GM0807";"1995JJ00";"14.9"
"11891";"GM0807";"1996JJ00";"15.5"
"11892";"GM0807";"1997JJ00";
"11893";"GM0807";"1998JJ00";
"11894";"GM0807";"1999JJ00";
"11895";"GM0807";"2000JJ00";
"11896";"GM0807";"2001JJ00";
"11897";"GM0807";"2002JJ00";
"11898";"GM0807";"2003JJ00";
"11899";"GM0807";"2004JJ00";
"11900";"GM0807";"2005JJ00";
"11901";"GM0807";"2006JJ00";
"11902";"GM0807";"2007JJ00";
"11903";"GM0807";"2008JJ00";
"11904";"GM0807";"2009JJ00";
"11905";"GM0807";"2010JJ00";
"11906";"GM0807";"2011JJ00";
"11907";"GM0807";"2012JJ00";
"11908";"GM0807";"2013JJ00";
"11909";"GM0807";"2014JJ00";
"11910";"GM0807";"2015JJ00";
"11911";"GM0807";"2016JJ00";
"11912";"GM0807";"2017JJ00";
"11913";"GM0807";"2018JJ00";
"11914";"GM0807";"2019JJ00";
"11915";"GM0807";"2020JJ00";
"11916";"GM0807";"2021JJ00";
"11917";"GM0807";"2022JJ00";
"11918";"GM0807";"2023JJ00";
"11919";"GM0694";"1995JJ00";"16.1"
"11920";"GM0694";"1996JJ00";"16.4"
"11921";"GM0694";"1997JJ00";"16.5"
"11922";"GM0694";"1998JJ00";"16.8"
"11923";"GM0694";"1999JJ00";"17.5"
"11924";"GM0694";"2000JJ00";"18"
"11925";"GM0694";"2001JJ00";"18.4"
"11926";"GM0694";"2002JJ00";"18.5"
"11927";"GM0694";"2003JJ00";"18.7"
"11928";"GM0694";"2004JJ00";"18.9"
"11929";"GM0694";"2005JJ00";"19"
"11930";"GM0694";"2006JJ00";"19.7"
"11931";"GM0694";"2007JJ00";"20.7"
"11932";"GM0694";"2008JJ00";"21.3"
"11933";"GM0694";"2009JJ00";"21.7"
"11934";"GM0694";"2010JJ00";"22.8"
"11935";"GM0694";"2011JJ00";"23.9"
"11936";"GM0694";"2012JJ00";"26"
"11937";"GM0694";"2013JJ00";
"11938";"GM0694";"2014JJ00";
"11939";"GM0694";"2015JJ00";
"11940";"GM0694";"2016JJ00";
"11941";"GM0694";"2017JJ00";
"11942";"GM0694";"2018JJ00";
"11943";"GM0694";"2019JJ00";
"11944";"GM0694";"2020JJ00";
"11945";"GM0694";"2021JJ00";
"11946";"GM0694";"2022JJ00";
"11947";"GM0694";"2023JJ00";
"11948";"GM0418";"1995JJ00";"15.7"
"11949";"GM0418";"1996JJ00";"16"
"11950";"GM0418";"1997JJ00";"16.2"
"11951";"GM0418";"1998JJ00";"16.6"
"11952";"GM0418";"1999JJ00";"16.9"
"11953";"GM0418";"2000JJ00";"17.4"
"11954";"GM0418";"2001JJ00";"17.7"
"11955";"GM0418";"2002JJ00";
"11956";"GM0418";"2003JJ00";
"11957";"GM0418";"2004JJ00";
"11958";"GM0418";"2005JJ00";
"11959";"GM0418";"2006JJ00";
"11960";"GM0418";"2007JJ00";
"11961";"GM0418";"2008JJ00";
"11962";"GM0418";"2009JJ00";
"11963";"GM0418";"2010JJ00";
"11964";"GM0418";"2011JJ00";
"11965";"GM0418";"2012JJ00";
"11966";"GM0418";"2013JJ00";
"11967";"GM0418";"2014JJ00";
"11968";"GM0418";"2015JJ00";
"11969";"GM0418";"2016JJ00";
"11970";"GM0418";"2017JJ00";
"11971";"GM0418";"2018JJ00";
"11972";"GM0418";"2019JJ00";
"11973";"GM0418";"2020JJ00";
"11974";"GM0418";"2021JJ00";
"11975";"GM0418";"2022JJ00";
"11976";"GM0418";"2023JJ00";
"11977";"GM0733";"1995JJ00";"17.8"
"11978";"GM0733";"1996JJ00";"18.1"
"11979";"GM0733";"1997JJ00";"18.2"
"11980";"GM0733";"1998JJ00";"18.3"
"11981";"GM0733";"1999JJ00";"18.4"
"11982";"GM0733";"2000JJ00";"18.9"
"11983";"GM0733";"2001JJ00";"19.3"
"11984";"GM0733";"2002JJ00";"19.4"
"11985";"GM0733";"2003JJ00";"19.6"
"11986";"GM0733";"2004JJ00";"19.9"
"11987";"GM0733";"2005JJ00";"20.7"
"11988";"GM0733";"2006JJ00";"21.2"
"11989";"GM0733";"2007JJ00";"21.4"
"11990";"GM0733";"2008JJ00";"22"
"11991";"GM0733";"2009JJ00";"22.9"
"11992";"GM0733";"2010JJ00";"23.9"
"11993";"GM0733";"2011JJ00";"24.6"
"11994";"GM0733";"2012JJ00";"26.6"
"11995";"GM0733";"2013JJ00";"28.2"
"11996";"GM0733";"2014JJ00";"29.3"
"11997";"GM0733";"2015JJ00";"30.2"
"11998";"GM0733";"2016JJ00";"30.9"
"11999";"GM0733";"2017JJ00";"32.5"
"12000";"GM0733";"2018JJ00";"33.8"
"12001";"GM0733";"2019JJ00";
"12002";"GM0733";"2020JJ00";
"12003";"GM0733";"2021JJ00";
"12004";"GM0733";"2022JJ00";
"12005";"GM0733";"2023JJ00";
"12006";"GM1705";"1995JJ00";
"12007";"GM1705";"1996JJ00";
"12008";"GM1705";"1997JJ00";
"12009";"GM1705";"1998JJ00";
"12010";"GM1705";"1999JJ00";
"12011";"GM1705";"2000JJ00";
"12012";"GM1705";"2001JJ00";
"12013";"GM1705";"2002JJ00";
"12014";"GM1705";"2003JJ00";"18.6"
"12015";"GM1705";"2004JJ00";"19"
"12016";"GM1705";"2005JJ00";"19.8"
"12017";"GM1705";"2006JJ00";"20.3"
"12018";"GM1705";"2007JJ00";"21.1"
"12019";"GM1705";"2008JJ00";"21.7"
"12020";"GM1705";"2009JJ00";"22.6"
"12021";"GM1705";"2010JJ00";"23.5"
"12022";"GM1705";"2011JJ00";"24.3"
"12023";"GM1705";"2012JJ00";"26.1"
"12024";"GM1705";"2013JJ00";"27.9"
"12025";"GM1705";"2014JJ00";"29.7"
"12026";"GM1705";"2015JJ00";"31.6"
"12027";"GM1705";"2016JJ00";"33.2"
"12028";"GM1705";"2017JJ00";"34.5"
"12029";"GM1705";"2018JJ00";"36"
"12030";"GM1705";"2019JJ00";"37.5"
"12031";"GM1705";"2020JJ00";"39.2"
"12032";"GM1705";"2021JJ00";"40.4"
"12033";"GM1705";"2022JJ00";"41.6"
"12034";"GM1705";"2023JJ00";"42.4"
"12035";"GM0553";"1995JJ00";"18.5"
"12036";"GM0553";"1996JJ00";"18.9"
"12037";"GM0553";"1997JJ00";"19.3"
"12038";"GM0553";"1998JJ00";"19.8"
"12039";"GM0553";"1999JJ00";"20.4"
"12040";"GM0553";"2000JJ00";"20.9"
"12041";"GM0553";"2001JJ00";"21.3"
"12042";"GM0553";"2002JJ00";"21.6"
"12043";"GM0553";"2003JJ00";"22.6"
"12044";"GM0553";"2004JJ00";"23.4"
"12045";"GM0553";"2005JJ00";"24.2"
"12046";"GM0553";"2006JJ00";"24.9"
"12047";"GM0553";"2007JJ00";"25.6"
"12048";"GM0553";"2008JJ00";"26.4"
"12049";"GM0553";"2009JJ00";"27.4"
"12050";"GM0553";"2010JJ00";"28.6"
"12051";"GM0553";"2011JJ00";"28.7"
"12052";"GM0553";"2012JJ00";"30.7"
"12053";"GM0553";"2013JJ00";"32.6"
"12054";"GM0553";"2014JJ00";"34"
"12055";"GM0553";"2015JJ00";"35"
"12056";"GM0553";"2016JJ00";"36.3"
"12057";"GM0553";"2017JJ00";"37.7"
"12058";"GM0553";"2018JJ00";"39.1"
"12059";"GM0553";"2019JJ00";"40.1"
"12060";"GM0553";"2020JJ00";"40.9"
"12061";"GM0553";"2021JJ00";"41.3"
"12062";"GM0553";"2022JJ00";"42.3"
"12063";"GM0553";"2023JJ00";"42.7"
"12064";"GM0808";"1995JJ00";"15.5"
"12065";"GM0808";"1996JJ00";"15.8"
"12066";"GM0808";"1997JJ00";"15.9"
"12067";"GM0808";"1998JJ00";"16"
"12068";"GM0808";"1999JJ00";"16.4"
"12069";"GM0808";"2000JJ00";"16.2"
"12070";"GM0808";"2001JJ00";"16.5"
"12071";"GM0808";"2002JJ00";"17.1"
"12072";"GM0808";"2003JJ00";"17.2"
"12073";"GM0808";"2004JJ00";"17.3"
"12074";"GM0808";"2005JJ00";"18.1"
"12075";"GM0808";"2006JJ00";"18.7"
"12076";"GM0808";"2007JJ00";"19.3"
"12077";"GM0808";"2008JJ00";"20.2"
"12078";"GM0808";"2009JJ00";"20"
"12079";"GM0808";"2010JJ00";"21"
"12080";"GM0808";"2011JJ00";
"12081";"GM0808";"2012JJ00";
"12082";"GM0808";"2013JJ00";
"12083";"GM0808";"2014JJ00";
"12084";"GM0808";"2015JJ00";
"12085";"GM0808";"2016JJ00";
"12086";"GM0808";"2017JJ00";
"12087";"GM0808";"2018JJ00";
"12088";"GM0808";"2019JJ00";
"12089";"GM0808";"2020JJ00";
"12090";"GM0808";"2021JJ00";
"12091";"GM0808";"2022JJ00";
"12092";"GM0808";"2023JJ00";
"12093";"GM0140";"1995JJ00";"20.4"
"12094";"GM0140";"1996JJ00";"19.8"
"12095";"GM0140";"1997JJ00";"19.6"
"12096";"GM0140";"1998JJ00";"19.2"
"12097";"GM0140";"1999JJ00";"19"
"12098";"GM0140";"2000JJ00";"19"
"12099";"GM0140";"2001JJ00";"18.4"
"12100";"GM0140";"2002JJ00";"18.7"
"12101";"GM0140";"2003JJ00";"19"
"12102";"GM0140";"2004JJ00";"19.2"
"12103";"GM0140";"2005JJ00";"19.5"
"12104";"GM0140";"2006JJ00";"19.8"
"12105";"GM0140";"2007JJ00";"20.3"
"12106";"GM0140";"2008JJ00";"20.9"
"12107";"GM0140";"2009JJ00";"22"
"12108";"GM0140";"2010JJ00";"23.1"
"12109";"GM0140";"2011JJ00";"24"
"12110";"GM0140";"2012JJ00";"25.9"
"12111";"GM0140";"2013JJ00";"27.7"
"12112";"GM0140";"2014JJ00";"28.6"
"12113";"GM0140";"2015JJ00";"30"
"12114";"GM0140";"2016JJ00";"31.6"
"12115";"GM0140";"2017JJ00";"33.2"
"12116";"GM0140";"2018JJ00";
"12117";"GM0140";"2019JJ00";
"12118";"GM0140";"2020JJ00";
"12119";"GM0140";"2021JJ00";
"12120";"GM0140";"2022JJ00";
"12121";"GM0140";"2023JJ00";
"12122";"GM0262";"1995JJ00";"29.7"
"12123";"GM0262";"1996JJ00";"29.9"
"12124";"GM0262";"1997JJ00";"30.4"
"12125";"GM0262";"1998JJ00";"30.9"
"12126";"GM0262";"1999JJ00";"30.9"
"12127";"GM0262";"2000JJ00";"31.2"
"12128";"GM0262";"2001JJ00";"31.8"
"12129";"GM0262";"2002JJ00";"31.5"
"12130";"GM0262";"2003JJ00";"31.6"
"12131";"GM0262";"2004JJ00";"32.4"
"12132";"GM0262";"2005JJ00";"35.8"
"12133";"GM0262";"2006JJ00";"36.4"
"12134";"GM0262";"2007JJ00";"37.6"
"12135";"GM0262";"2008JJ00";"38.4"
"12136";"GM0262";"2009JJ00";"39.3"
"12137";"GM0262";"2010JJ00";"40.3"
"12138";"GM0262";"2011JJ00";"41.5"
"12139";"GM0262";"2012JJ00";"43.6"
"12140";"GM0262";"2013JJ00";"45.5"
"12141";"GM0262";"2014JJ00";"46.7"
"12142";"GM0262";"2015JJ00";"48.1"
"12143";"GM0262";"2016JJ00";"49.2"
"12144";"GM0262";"2017JJ00";"51"
"12145";"GM0262";"2018JJ00";"52.5"
"12146";"GM0262";"2019JJ00";"53.4"
"12147";"GM0262";"2020JJ00";"54.5"
"12148";"GM0262";"2021JJ00";"55.2"
"12149";"GM0262";"2022JJ00";"56.4"
"12150";"GM0262";"2023JJ00";"57.1"
"12151";"GM0329";"1995JJ00";"20.1"
"12152";"GM0329";"1996JJ00";"20.5"
"12153";"GM0329";"1997JJ00";"21.2"
"12154";"GM0329";"1998JJ00";"21.5"
"12155";"GM0329";"1999JJ00";"22.2"
"12156";"GM0329";"2000JJ00";"22.8"
"12157";"GM0329";"2001JJ00";"23.4"
"12158";"GM0329";"2002JJ00";"23.9"
"12159";"GM0329";"2003JJ00";"24.5"
"12160";"GM0329";"2004JJ00";"25.4"
"12161";"GM0329";"2005JJ00";"26.5"
"12162";"GM0329";"2006JJ00";"28"
"12163";"GM0329";"2007JJ00";"29.5"
"12164";"GM0329";"2008JJ00";"30.7"
"12165";"GM0329";"2009JJ00";"31.2"
"12166";"GM0329";"2010JJ00";"32.4"
"12167";"GM0329";"2011JJ00";
"12168";"GM0329";"2012JJ00";
"12169";"GM0329";"2013JJ00";
"12170";"GM0329";"2014JJ00";
"12171";"GM0329";"2015JJ00";
"12172";"GM0329";"2016JJ00";
"12173";"GM0329";"2017JJ00";
"12174";"GM0329";"2018JJ00";
"12175";"GM0329";"2019JJ00";
"12176";"GM0329";"2020JJ00";
"12177";"GM0329";"2021JJ00";
"12178";"GM0329";"2022JJ00";
"12179";"GM0329";"2023JJ00";
"12180";"GM0809";"1995JJ00";"18.4"
"12181";"GM0809";"1996JJ00";"18.4"
"12182";"GM0809";"1997JJ00";"18.9"
"12183";"GM0809";"1998JJ00";"19.5"
"12184";"GM0809";"1999JJ00";"20.1"
"12185";"GM0809";"2000JJ00";"20.6"
"12186";"GM0809";"2001JJ00";"20.8"
"12187";"GM0809";"2002JJ00";"21.4"
"12188";"GM0809";"2003JJ00";"22"
"12189";"GM0809";"2004JJ00";"23.2"
"12190";"GM0809";"2005JJ00";"23.9"
"12191";"GM0809";"2006JJ00";"24.6"
"12192";"GM0809";"2007JJ00";"25.7"
"12193";"GM0809";"2008JJ00";"26.5"
"12194";"GM0809";"2009JJ00";"27.3"
"12195";"GM0809";"2010JJ00";"28"
"12196";"GM0809";"2011JJ00";"29.1"
"12197";"GM0809";"2012JJ00";"30.8"
"12198";"GM0809";"2013JJ00";"32.5"
"12199";"GM0809";"2014JJ00";"33.6"
"12200";"GM0809";"2015JJ00";"35.1"
"12201";"GM0809";"2016JJ00";"36.4"
"12202";"GM0809";"2017JJ00";"37"
"12203";"GM0809";"2018JJ00";"38.1"
"12204";"GM0809";"2019JJ00";"38.9"
"12205";"GM0809";"2020JJ00";"39.6"
"12206";"GM0809";"2021JJ00";"40.6"
"12207";"GM0809";"2022JJ00";"41.3"
"12208";"GM0809";"2023JJ00";"42.1"
"12209";"GM0330";"1995JJ00";"28.2"
"12210";"GM0330";"1996JJ00";"29.4"
"12211";"GM0330";"1997JJ00";"30.4"
"12212";"GM0330";"1998JJ00";"29.1"
"12213";"GM0330";"1999JJ00";"28.9"
"12214";"GM0330";"2000JJ00";"29.2"
"12215";"GM0330";"2001JJ00";"29"
"12216";"GM0330";"2002JJ00";
"12217";"GM0330";"2003JJ00";
"12218";"GM0330";"2004JJ00";
"12219";"GM0330";"2005JJ00";
"12220";"GM0330";"2006JJ00";
"12221";"GM0330";"2007JJ00";
"12222";"GM0330";"2008JJ00";
"12223";"GM0330";"2009JJ00";
"12224";"GM0330";"2010JJ00";
"12225";"GM0330";"2011JJ00";
"12226";"GM0330";"2012JJ00";
"12227";"GM0330";"2013JJ00";
"12228";"GM0330";"2014JJ00";
"12229";"GM0330";"2015JJ00";
"12230";"GM0330";"2016JJ00";
"12231";"GM0330";"2017JJ00";
"12232";"GM0330";"2018JJ00";
"12233";"GM0330";"2019JJ00";
"12234";"GM0330";"2020JJ00";
"12235";"GM0330";"2021JJ00";
"12236";"GM0330";"2022JJ00";
"12237";"GM0330";"2023JJ00";
"12238";"GM0331";"1995JJ00";"14.3"
"12239";"GM0331";"1996JJ00";"14.6"
"12240";"GM0331";"1997JJ00";"14.9"
"12241";"GM0331";"1998JJ00";"15.3"
"12242";"GM0331";"1999JJ00";"15.7"
"12243";"GM0331";"2000JJ00";"16.1"
"12244";"GM0331";"2001JJ00";"16.3"
"12245";"GM0331";"2002JJ00";"16.7"
"12246";"GM0331";"2003JJ00";"17"
"12247";"GM0331";"2004JJ00";"17.2"
"12248";"GM0331";"2005JJ00";"17.4"
"12249";"GM0331";"2006JJ00";"18.1"
"12250";"GM0331";"2007JJ00";"18.4"
"12251";"GM0331";"2008JJ00";"19.2"
"12252";"GM0331";"2009JJ00";"20.2"
"12253";"GM0331";"2010JJ00";"20.9"
"12254";"GM0331";"2011JJ00";"21.6"
"12255";"GM0331";"2012JJ00";"22.8"
"12256";"GM0331";"2013JJ00";"24.1"
"12257";"GM0331";"2014JJ00";"25.1"
"12258";"GM0331";"2015JJ00";"25.9"
"12259";"GM0331";"2016JJ00";"26.7"
"12260";"GM0331";"2017JJ00";"27.4"
"12261";"GM0331";"2018JJ00";"28.5"
"12262";"GM0331";"2019JJ00";"29.2"
"12263";"GM0331";"2020JJ00";"30.2"
"12264";"GM0331";"2021JJ00";"31.1"
"12265";"GM0331";"2022JJ00";"31.6"
"12266";"GM0331";"2023JJ00";"31.6"
"12267";"GM0024";"1995JJ00";"22.2"
"12268";"GM0024";"1996JJ00";"22.2"
"12269";"GM0024";"1997JJ00";"21.9"
"12270";"GM0024";"1998JJ00";"22.3"
"12271";"GM0024";"1999JJ00";"22"
"12272";"GM0024";"2000JJ00";"21.9"
"12273";"GM0024";"2001JJ00";"21.2"
"12274";"GM0024";"2002JJ00";"21.2"
"12275";"GM0024";"2003JJ00";"21.7"
"12276";"GM0024";"2004JJ00";"22.3"
"12277";"GM0024";"2005JJ00";"22.7"
"12278";"GM0024";"2006JJ00";"23.1"
"12279";"GM0024";"2007JJ00";"23.7"
"12280";"GM0024";"2008JJ00";"24.4"
"12281";"GM0024";"2009JJ00";"25"
"12282";"GM0024";"2010JJ00";"25.7"
"12283";"GM0024";"2011JJ00";"26.3"
"12284";"GM0024";"2012JJ00";"28.6"
"12285";"GM0024";"2013JJ00";"30.4"
"12286";"GM0024";"2014JJ00";"32.2"
"12287";"GM0024";"2015JJ00";"33.5"
"12288";"GM0024";"2016JJ00";"34.8"
"12289";"GM0024";"2017JJ00";"36.3"
"12290";"GM0024";"2018JJ00";"37.9"
"12291";"GM0024";"2019JJ00";"39"
"12292";"GM0024";"2020JJ00";"40.1"
"12293";"GM0024";"2021JJ00";
"12294";"GM0024";"2022JJ00";
"12295";"GM0024";"2023JJ00";
"12296";"GM0168";"1995JJ00";"20.4"
"12297";"GM0168";"1996JJ00";"20.7"
"12298";"GM0168";"1997JJ00";"21.1"
"12299";"GM0168";"1998JJ00";"21.6"
"12300";"GM0168";"1999JJ00";"22.2"
"12301";"GM0168";"2000JJ00";"22.4"
"12302";"GM0168";"2001JJ00";"22.5"
"12303";"GM0168";"2002JJ00";"23.1"
"12304";"GM0168";"2003JJ00";"23.4"
"12305";"GM0168";"2004JJ00";"24.3"
"12306";"GM0168";"2005JJ00";"25.2"
"12307";"GM0168";"2006JJ00";"25.9"
"12308";"GM0168";"2007JJ00";"26.6"
"12309";"GM0168";"2008JJ00";"27.5"
"12310";"GM0168";"2009JJ00";"28.4"
"12311";"GM0168";"2010JJ00";"29.2"
"12312";"GM0168";"2011JJ00";"30.6"
"12313";"GM0168";"2012JJ00";"32.3"
"12314";"GM0168";"2013JJ00";"34.1"
"12315";"GM0168";"2014JJ00";"35.7"
"12316";"GM0168";"2015JJ00";"37"
"12317";"GM0168";"2016JJ00";"38.1"
"12318";"GM0168";"2017JJ00";"39.7"
"12319";"GM0168";"2018JJ00";"40.4"
"12320";"GM0168";"2019JJ00";"42.2"
"12321";"GM0168";"2020JJ00";"43.2"
"12322";"GM0168";"2021JJ00";"43.9"
"12323";"GM0168";"2022JJ00";"44.7"
"12324";"GM0168";"2023JJ00";"45.7"
"12325";"GM0810";"1995JJ00";"15.2"
"12326";"GM0810";"1996JJ00";"15.9"
"12327";"GM0810";"1997JJ00";
"12328";"GM0810";"1998JJ00";
"12329";"GM0810";"1999JJ00";
"12330";"GM0810";"2000JJ00";
"12331";"GM0810";"2001JJ00";
"12332";"GM0810";"2002JJ00";
"12333";"GM0810";"2003JJ00";
"12334";"GM0810";"2004JJ00";
"12335";"GM0810";"2005JJ00";
"12336";"GM0810";"2006JJ00";
"12337";"GM0810";"2007JJ00";
"12338";"GM0810";"2008JJ00";
"12339";"GM0810";"2009JJ00";
"12340";"GM0810";"2010JJ00";
"12341";"GM0810";"2011JJ00";
"12342";"GM0810";"2012JJ00";
"12343";"GM0810";"2013JJ00";
"12344";"GM0810";"2014JJ00";
"12345";"GM0810";"2015JJ00";
"12346";"GM0810";"2016JJ00";
"12347";"GM0810";"2017JJ00";
"12348";"GM0810";"2018JJ00";
"12349";"GM0810";"2019JJ00";
"12350";"GM0810";"2020JJ00";
"12351";"GM0810";"2021JJ00";
"12352";"GM0810";"2022JJ00";
"12353";"GM0810";"2023JJ00";
"12354";"GM0811";"1995JJ00";"15.8"
"12355";"GM0811";"1996JJ00";"16.1"
"12356";"GM0811";"1997JJ00";
"12357";"GM0811";"1998JJ00";
"12358";"GM0811";"1999JJ00";
"12359";"GM0811";"2000JJ00";
"12360";"GM0811";"2001JJ00";
"12361";"GM0811";"2002JJ00";
"12362";"GM0811";"2003JJ00";
"12363";"GM0811";"2004JJ00";
"12364";"GM0811";"2005JJ00";
"12365";"GM0811";"2006JJ00";
"12366";"GM0811";"2007JJ00";
"12367";"GM0811";"2008JJ00";
"12368";"GM0811";"2009JJ00";
"12369";"GM0811";"2010JJ00";
"12370";"GM0811";"2011JJ00";
"12371";"GM0811";"2012JJ00";
"12372";"GM0811";"2013JJ00";
"12373";"GM0811";"2014JJ00";
"12374";"GM0811";"2015JJ00";
"12375";"GM0811";"2016JJ00";
"12376";"GM0811";"2017JJ00";
"12377";"GM0811";"2018JJ00";
"12378";"GM0811";"2019JJ00";
"12379";"GM0811";"2020JJ00";
"12380";"GM0811";"2021JJ00";
"12381";"GM0811";"2022JJ00";
"12382";"GM0811";"2023JJ00";
"12383";"GM0332";"1995JJ00";"26.6"
"12384";"GM0332";"1996JJ00";"28"
"12385";"GM0332";"1997JJ00";"28.6"
"12386";"GM0332";"1998JJ00";"29.5"
"12387";"GM0332";"1999JJ00";"30.6"
"12388";"GM0332";"2000JJ00";"30.8"
"12389";"GM0332";"2001JJ00";"31.8"
"12390";"GM0332";"2002JJ00";"33.3"
"12391";"GM0332";"2003JJ00";"34"
"12392";"GM0332";"2004JJ00";"34.9"
"12393";"GM0332";"2005JJ00";"35.9"
"12394";"GM0332";"2006JJ00";
"12395";"GM0332";"2007JJ00";
"12396";"GM0332";"2008JJ00";
"12397";"GM0332";"2009JJ00";
"12398";"GM0332";"2010JJ00";
"12399";"GM0332";"2011JJ00";
"12400";"GM0332";"2012JJ00";
"12401";"GM0332";"2013JJ00";
"12402";"GM0332";"2014JJ00";
"12403";"GM0332";"2015JJ00";
"12404";"GM0332";"2016JJ00";
"12405";"GM0332";"2017JJ00";
"12406";"GM0332";"2018JJ00";
"12407";"GM0332";"2019JJ00";
"12408";"GM0332";"2020JJ00";
"12409";"GM0332";"2021JJ00";
"12410";"GM0332";"2022JJ00";
"12411";"GM0332";"2023JJ00";
"12412";"GM0333";"1995JJ00";"12.8"
"12413";"GM0333";"1996JJ00";"13.3"
"12414";"GM0333";"1997JJ00";"13.7"
"12415";"GM0333";"1998JJ00";"14"
"12416";"GM0333";"1999JJ00";"14.2"
"12417";"GM0333";"2000JJ00";"14.6"
"12418";"GM0333";"2001JJ00";"15.2"
"12419";"GM0333";"2002JJ00";"15.6"
"12420";"GM0333";"2003JJ00";"15.9"
"12421";"GM0333";"2004JJ00";"16.5"
"12422";"GM0333";"2005JJ00";"17"
"12423";"GM0333";"2006JJ00";"17.7"
"12424";"GM0333";"2007JJ00";"18.5"
"12425";"GM0333";"2008JJ00";"19"
"12426";"GM0333";"2009JJ00";"19.8"
"12427";"GM0333";"2010JJ00";"20.6"
"12428";"GM0333";"2011JJ00";
"12429";"GM0333";"2012JJ00";
